FOLDER NAME,FILE NAME,START TIME,END TIME,SLIDING WINDOW TIME,TOL,PCA,BPM
Inputs_ippg/fps/60_downsample_60fps_to_20fps/008/,008.csv,130.0,220.0,90.0,0.27,14,128.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/008/,008.csv,135.0,225.0,90.0,0.27,14,73.33333333333334
Inputs_ippg/fps/60_downsample_60fps_to_20fps/008/,008.csv,140.0,230.0,90.0,0.27,14,154.66666666666669
Inputs_ippg/fps/60_downsample_60fps_to_20fps/008/,008.csv,145.0,235.0,90.0,0.27,14,64.66666666666666
Inputs_ippg/fps/60_downsample_60fps_to_20fps/008/,008.csv,150.0,240.0,90.0,0.27,14,87.33333333333334
Inputs_ippg/fps/60_downsample_60fps_to_20fps/008/,008.csv,155.0,245.0,90.0,0.27,14,78.66666666666667
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,0.0,90.0,90.0,0.27,15,86.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,5.0,95.0,90.0,0.27,15,85.33333333333334
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,10.0,100.0,90.0,0.27,15,85.33333333333334
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,15.0,105.0,90.0,0.27,15,58.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,20.0,110.0,90.0,0.27,15,85.33333333333334
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,25.0,115.0,90.0,0.27,15,71.33333333333333
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,30.0,120.0,90.0,0.27,15,66.66666666666667
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,35.0,125.0,90.0,0.27,15,84.00000000000001
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,40.0,130.0,90.0,0.27,15,71.33333333333333
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,45.0,135.0,90.0,0.27,15,66.66666666666667
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,50.0,140.0,90.0,0.27,15,142.66666666666666
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,55.0,145.0,90.0,0.27,15,86.66666666666667
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,60.0,150.0,90.0,0.27,15,85.33333333333334
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,65.0,155.0,90.0,0.27,15,88.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,70.0,160.0,90.0,0.27,15,88.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,75.0,165.0,90.0,0.27,15,96.66666666666667
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,80.0,170.0,90.0,0.27,15,80.66666666666667
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,85.0,175.0,90.0,0.27,15,138.00000000000003
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,90.0,180.0,90.0,0.27,15,88.66666666666667
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,95.0,185.0,90.0,0.27,15,88.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,100.0,190.0,90.0,0.27,15,136.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,105.0,195.0,90.0,0.27,15,54.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,110.0,200.0,90.0,0.27,15,89.33333333333334
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,115.0,205.0,90.0,0.27,15,91.33333333333334
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,120.0,210.0,90.0,0.27,15,89.33333333333334
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,125.0,215.0,90.0,0.27,15,95.33333333333334
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,130.0,220.0,90.0,0.27,15,92.66666666666667
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,135.0,225.0,90.0,0.27,15,140.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,140.0,230.0,90.0,0.27,15,114.00000000000001
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,145.0,235.0,90.0,0.27,15,87.33333333333334
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,150.0,240.0,90.0,0.27,15,112.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/007/,007.csv,0.0,90.0,90.0,0.27,15,59.333333333333336
Inputs_ippg/fps/60_downsample_60fps_to_20fps/007/,007.csv,5.0,95.0,90.0,0.27,15,58.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/007/,007.csv,10.0,100.0,90.0,0.27,15,120.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/007/,007.csv,15.0,105.0,90.0,0.27,15,120.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/007/,007.csv,20.0,110.0,90.0,0.27,15,120.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/007/,007.csv,25.0,115.0,90.0,0.27,15,59.333333333333336
Inputs_ippg/fps/60_downsample_60fps_to_20fps/007/,007.csv,30.0,120.0,90.0,0.27,15,59.333333333333336
Inputs_ippg/fps/60_downsample_60fps_to_20fps/007/,007.csv,35.0,125.0,90.0,0.27,15,59.333333333333336
Inputs_ippg/fps/60_downsample_60fps_to_20fps/007/,007.csv,40.0,130.0,90.0,0.27,15,59.333333333333336
Inputs_ippg/fps/60_downsample_60fps_to_20fps/007/,007.csv,45.0,135.0,90.0,0.27,15,59.333333333333336
Inputs_ippg/fps/60_downsample_60fps_to_20fps/007/,007.csv,50.0,140.0,90.0,0.27,15,59.333333333333336
Inputs_ippg/fps/60_downsample_60fps_to_20fps/007/,007.csv,55.0,145.0,90.0,0.27,15,59.333333333333336
Inputs_ippg/fps/60_downsample_60fps_to_20fps/007/,007.csv,60.0,150.0,90.0,0.27,15,118.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/007/,007.csv,65.0,155.0,90.0,0.27,15,120.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/007/,007.csv,70.0,160.0,90.0,0.27,15,60.666666666666664
Inputs_ippg/fps/60_downsample_60fps_to_20fps/007/,007.csv,75.0,165.0,90.0,0.27,15,120.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/007/,007.csv,80.0,170.0,90.0,0.27,15,59.333333333333336
Inputs_ippg/fps/60_downsample_60fps_to_20fps/007/,007.csv,85.0,175.0,90.0,0.27,15,120.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/007/,007.csv,90.0,180.0,90.0,0.27,15,120.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/007/,007.csv,95.0,185.0,90.0,0.27,15,62.00000000000001
Inputs_ippg/fps/60_downsample_60fps_to_20fps/007/,007.csv,100.0,190.0,90.0,0.27,15,59.333333333333336
Inputs_ippg/fps/60_downsample_60fps_to_20fps/007/,007.csv,105.0,195.0,90.0,0.27,15,59.333333333333336
Inputs_ippg/fps/60_downsample_60fps_to_20fps/007/,007.csv,110.0,200.0,90.0,0.27,15,59.333333333333336
Inputs_ippg/fps/60_downsample_60fps_to_20fps/007/,007.csv,115.0,205.0,90.0,0.27,15,61.33333333333334
Inputs_ippg/fps/60_downsample_60fps_to_20fps/007/,007.csv,120.0,210.0,90.0,0.27,15,122.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/007/,007.csv,125.0,215.0,90.0,0.27,15,59.333333333333336
Inputs_ippg/fps/60_downsample_60fps_to_20fps/007/,007.csv,130.0,220.0,90.0,0.27,15,122.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/007/,007.csv,135.0,225.0,90.0,0.27,15,56.66666666666667
Inputs_ippg/fps/60_downsample_60fps_to_20fps/007/,007.csv,140.0,230.0,90.0,0.27,15,59.333333333333336
Inputs_ippg/fps/60_downsample_60fps_to_20fps/007/,007.csv,145.0,235.0,90.0,0.27,15,118.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/007/,007.csv,150.0,240.0,90.0,0.27,15,61.33333333333334
Inputs_ippg/fps/60_downsample_60fps_to_20fps/008/,008.csv,0.0,90.0,90.0,0.27,15,132.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/008/,008.csv,5.0,95.0,90.0,0.27,15,63.333333333333336
Inputs_ippg/fps/60_downsample_60fps_to_20fps/008/,008.csv,10.0,100.0,90.0,0.27,15,132.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/008/,008.csv,15.0,105.0,90.0,0.27,15,88.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/008/,008.csv,20.0,110.0,90.0,0.27,15,78.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/008/,008.csv,25.0,115.0,90.0,0.27,15,94.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/008/,008.csv,30.0,120.0,90.0,0.27,15,78.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/008/,008.csv,35.0,125.0,90.0,0.27,15,63.333333333333336
Inputs_ippg/fps/60_downsample_60fps_to_20fps/008/,008.csv,40.0,130.0,90.0,0.27,15,45.33333333333333
Inputs_ippg/fps/60_downsample_60fps_to_20fps/008/,008.csv,45.0,135.0,90.0,0.27,15,152.66666666666669
Inputs_ippg/fps/60_downsample_60fps_to_20fps/008/,008.csv,50.0,140.0,90.0,0.27,15,98.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/008/,008.csv,55.0,145.0,90.0,0.27,15,45.33333333333333
Inputs_ippg/fps/60_downsample_60fps_to_20fps/008/,008.csv,60.0,150.0,90.0,0.27,15,72.66666666666667
Inputs_ippg/fps/60_downsample_60fps_to_20fps/008/,008.csv,65.0,155.0,90.0,0.27,15,100.66666666666667
Inputs_ippg/fps/60_downsample_60fps_to_20fps/008/,008.csv,70.0,160.0,90.0,0.27,15,72.66666666666667
Inputs_ippg/fps/60_downsample_60fps_to_20fps/008/,008.csv,75.0,165.0,90.0,0.27,15,97.33333333333333
Inputs_ippg/fps/60_downsample_60fps_to_20fps/008/,008.csv,80.0,170.0,90.0,0.27,15,94.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/008/,008.csv,85.0,175.0,90.0,0.27,15,110.66666666666667
Inputs_ippg/fps/60_downsample_60fps_to_20fps/008/,008.csv,90.0,180.0,90.0,0.27,15,73.33333333333334
Inputs_ippg/fps/60_downsample_60fps_to_20fps/008/,008.csv,95.0,185.0,90.0,0.27,15,100.66666666666667
Inputs_ippg/fps/60_downsample_60fps_to_20fps/008/,008.csv,100.0,190.0,90.0,0.27,15,56.66666666666667
Inputs_ippg/fps/60_downsample_60fps_to_20fps/008/,008.csv,105.0,195.0,90.0,0.27,15,100.66666666666667
Inputs_ippg/fps/60_downsample_60fps_to_20fps/008/,008.csv,110.0,200.0,90.0,0.27,15,113.33333333333334
Inputs_ippg/fps/60_downsample_60fps_to_20fps/008/,008.csv,115.0,205.0,90.0,0.27,15,113.33333333333334
Inputs_ippg/fps/60_downsample_60fps_to_20fps/008/,008.csv,120.0,210.0,90.0,0.27,15,67.33333333333333
Inputs_ippg/fps/60_downsample_60fps_to_20fps/008/,008.csv,125.0,215.0,90.0,0.27,15,80.66666666666667
Inputs_ippg/fps/60_downsample_60fps_to_20fps/008/,008.csv,130.0,220.0,90.0,0.27,15,73.33333333333334
Inputs_ippg/fps/60_downsample_60fps_to_20fps/008/,008.csv,135.0,225.0,90.0,0.27,15,56.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/008/,008.csv,140.0,230.0,90.0,0.27,15,78.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/008/,008.csv,145.0,235.0,90.0,0.27,15,76.66666666666667
Inputs_ippg/fps/60_downsample_60fps_to_20fps/008/,008.csv,150.0,240.0,90.0,0.27,15,119.33333333333334
Inputs_ippg/fps/60_downsample_60fps_to_20fps/008/,008.csv,155.0,245.0,90.0,0.27,15,70.66666666666667
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,0.0,90.0,90.0,0.27,16,84.00000000000001
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,5.0,95.0,90.0,0.27,16,86.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,10.0,100.0,90.0,0.27,16,85.33333333333334
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,15.0,105.0,90.0,0.27,16,66.66666666666667
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,20.0,110.0,90.0,0.27,16,99.33333333333334
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,25.0,115.0,90.0,0.27,16,85.33333333333334
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,30.0,120.0,90.0,0.27,16,66.66666666666667
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,35.0,125.0,90.0,0.27,16,96.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,40.0,130.0,90.0,0.27,16,88.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,45.0,135.0,90.0,0.27,16,88.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,50.0,140.0,90.0,0.27,16,88.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,55.0,145.0,90.0,0.27,16,71.33333333333333
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,60.0,150.0,90.0,0.27,16,66.66666666666667
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,65.0,155.0,90.0,0.27,16,72.66666666666667
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,70.0,160.0,90.0,0.27,16,88.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,75.0,165.0,90.0,0.27,16,96.66666666666667
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,80.0,170.0,90.0,0.27,16,86.66666666666667
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,85.0,175.0,90.0,0.27,16,64.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,90.0,180.0,90.0,0.27,16,88.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,95.0,185.0,90.0,0.27,16,88.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,100.0,190.0,90.0,0.27,16,62.00000000000001
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,105.0,195.0,90.0,0.27,16,136.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,110.0,200.0,90.0,0.27,16,79.33333333333333
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,115.0,205.0,90.0,0.27,16,64.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,120.0,210.0,90.0,0.27,16,89.33333333333334
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,125.0,215.0,90.0,0.27,16,80.66666666666667
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,130.0,220.0,90.0,0.27,16,68.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,135.0,225.0,90.0,0.27,16,136.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,140.0,230.0,90.0,0.27,16,87.33333333333334
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,145.0,235.0,90.0,0.27,16,78.66666666666667
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,150.0,240.0,90.0,0.27,16,90.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/007/,007.csv,0.0,90.0,90.0,0.27,16,59.333333333333336
Inputs_ippg/fps/60_downsample_60fps_to_20fps/007/,007.csv,5.0,95.0,90.0,0.27,16,58.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/007/,007.csv,10.0,100.0,90.0,0.27,16,120.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/007/,007.csv,15.0,105.0,90.0,0.27,16,59.333333333333336
Inputs_ippg/fps/60_downsample_60fps_to_20fps/007/,007.csv,20.0,110.0,90.0,0.27,16,120.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/007/,007.csv,25.0,115.0,90.0,0.27,16,59.333333333333336
Inputs_ippg/fps/60_downsample_60fps_to_20fps/007/,007.csv,30.0,120.0,90.0,0.27,16,59.333333333333336
Inputs_ippg/fps/60_downsample_60fps_to_20fps/007/,007.csv,35.0,125.0,90.0,0.27,16,59.333333333333336
Inputs_ippg/fps/60_downsample_60fps_to_20fps/007/,007.csv,40.0,130.0,90.0,0.27,16,59.333333333333336
Inputs_ippg/fps/60_downsample_60fps_to_20fps/007/,007.csv,45.0,135.0,90.0,0.27,16,59.333333333333336
Inputs_ippg/fps/60_downsample_60fps_to_20fps/007/,007.csv,50.0,140.0,90.0,0.27,16,59.333333333333336
Inputs_ippg/fps/60_downsample_60fps_to_20fps/007/,007.csv,55.0,145.0,90.0,0.27,16,59.333333333333336
Inputs_ippg/fps/60_downsample_60fps_to_20fps/007/,007.csv,60.0,150.0,90.0,0.27,16,120.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/007/,007.csv,65.0,155.0,90.0,0.27,16,120.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/007/,007.csv,70.0,160.0,90.0,0.27,16,59.333333333333336
Inputs_ippg/fps/60_downsample_60fps_to_20fps/007/,007.csv,75.0,165.0,90.0,0.27,16,120.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/007/,007.csv,80.0,170.0,90.0,0.27,16,59.333333333333336
Inputs_ippg/fps/60_downsample_60fps_to_20fps/007/,007.csv,85.0,175.0,90.0,0.27,16,120.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/007/,007.csv,90.0,180.0,90.0,0.27,16,51.333333333333336
Inputs_ippg/fps/60_downsample_60fps_to_20fps/007/,007.csv,95.0,185.0,90.0,0.27,16,120.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/007/,007.csv,100.0,190.0,90.0,0.27,16,53.333333333333336
Inputs_ippg/fps/60_downsample_60fps_to_20fps/007/,007.csv,105.0,195.0,90.0,0.27,16,59.333333333333336
Inputs_ippg/fps/60_downsample_60fps_to_20fps/007/,007.csv,110.0,200.0,90.0,0.27,16,98.66666666666667
Inputs_ippg/fps/60_downsample_60fps_to_20fps/007/,007.csv,115.0,205.0,90.0,0.27,16,59.333333333333336
Inputs_ippg/fps/60_downsample_60fps_to_20fps/007/,007.csv,120.0,210.0,90.0,0.27,16,59.333333333333336
Inputs_ippg/fps/60_downsample_60fps_to_20fps/007/,007.csv,125.0,215.0,90.0,0.27,16,52.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/007/,007.csv,130.0,220.0,90.0,0.27,16,56.66666666666667
Inputs_ippg/fps/60_downsample_60fps_to_20fps/007/,007.csv,135.0,225.0,90.0,0.27,16,61.33333333333334
Inputs_ippg/fps/60_downsample_60fps_to_20fps/007/,007.csv,140.0,230.0,90.0,0.27,16,61.33333333333334
Inputs_ippg/fps/60_downsample_60fps_to_20fps/007/,007.csv,145.0,235.0,90.0,0.27,16,116.66666666666667
Inputs_ippg/fps/60_downsample_60fps_to_20fps/007/,007.csv,150.0,240.0,90.0,0.27,16,61.33333333333334
Inputs_ippg/fps/60_downsample_60fps_to_20fps/008/,008.csv,0.0,90.0,90.0,0.27,16,78.66666666666667
Inputs_ippg/fps/60_downsample_60fps_to_20fps/008/,008.csv,5.0,95.0,90.0,0.27,16,82.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/008/,008.csv,10.0,100.0,90.0,0.27,16,78.66666666666667
Inputs_ippg/fps/60_downsample_60fps_to_20fps/008/,008.csv,15.0,105.0,90.0,0.27,16,149.33333333333334
Inputs_ippg/fps/60_downsample_60fps_to_20fps/008/,008.csv,20.0,110.0,90.0,0.27,16,94.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/008/,008.csv,25.0,115.0,90.0,0.27,16,60.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/008/,008.csv,30.0,120.0,90.0,0.27,16,140.66666666666669
Inputs_ippg/fps/60_downsample_60fps_to_20fps/008/,008.csv,35.0,125.0,90.0,0.27,16,94.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/008/,008.csv,40.0,130.0,90.0,0.27,16,52.666666666666664
Inputs_ippg/fps/60_downsample_60fps_to_20fps/008/,008.csv,45.0,135.0,90.0,0.27,16,55.333333333333336
Inputs_ippg/fps/60_downsample_60fps_to_20fps/008/,008.csv,50.0,140.0,90.0,0.27,16,45.33333333333333
Inputs_ippg/fps/60_downsample_60fps_to_20fps/008/,008.csv,55.0,145.0,90.0,0.27,16,58.66666666666667
Inputs_ippg/fps/60_downsample_60fps_to_20fps/008/,008.csv,60.0,150.0,90.0,0.27,16,63.333333333333336
Inputs_ippg/fps/60_downsample_60fps_to_20fps/008/,008.csv,65.0,155.0,90.0,0.27,16,45.33333333333333
Inputs_ippg/fps/60_downsample_60fps_to_20fps/008/,008.csv,70.0,160.0,90.0,0.27,16,97.33333333333333
Inputs_ippg/fps/60_downsample_60fps_to_20fps/008/,008.csv,75.0,165.0,90.0,0.27,16,54.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/008/,008.csv,80.0,170.0,90.0,0.27,16,94.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/008/,008.csv,85.0,175.0,90.0,0.27,16,97.33333333333333
Inputs_ippg/fps/60_downsample_60fps_to_20fps/008/,008.csv,90.0,180.0,90.0,0.27,16,115.33333333333334
Inputs_ippg/fps/60_downsample_60fps_to_20fps/008/,008.csv,95.0,185.0,90.0,0.27,16,98.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/008/,008.csv,100.0,190.0,90.0,0.27,16,50.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/008/,008.csv,105.0,195.0,90.0,0.27,16,56.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/008/,008.csv,110.0,200.0,90.0,0.27,16,123.33333333333334
Inputs_ippg/fps/60_downsample_60fps_to_20fps/008/,008.csv,115.0,205.0,90.0,0.27,16,85.33333333333334
Inputs_ippg/fps/60_downsample_60fps_to_20fps/008/,008.csv,120.0,210.0,90.0,0.27,16,67.33333333333333
Inputs_ippg/fps/60_downsample_60fps_to_20fps/008/,008.csv,125.0,215.0,90.0,0.27,16,83.33333333333333
Inputs_ippg/fps/60_downsample_60fps_to_20fps/008/,008.csv,130.0,220.0,90.0,0.27,16,73.33333333333334
Inputs_ippg/fps/60_downsample_60fps_to_20fps/008/,008.csv,135.0,225.0,90.0,0.27,16,149.33333333333334
Inputs_ippg/fps/60_downsample_60fps_to_20fps/008/,008.csv,140.0,230.0,90.0,0.27,16,86.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/008/,008.csv,145.0,235.0,90.0,0.27,16,124.66666666666667
Inputs_ippg/fps/60_downsample_60fps_to_20fps/008/,008.csv,150.0,240.0,90.0,0.27,16,119.33333333333334
Inputs_ippg/fps/60_downsample_60fps_to_20fps/008/,008.csv,155.0,245.0,90.0,0.27,16,119.33333333333334
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,0.0,90.0,90.0,0.27,17,86.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,5.0,95.0,90.0,0.27,17,86.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,10.0,100.0,90.0,0.27,17,85.33333333333334
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,15.0,105.0,90.0,0.27,17,85.33333333333334
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,20.0,110.0,90.0,0.27,17,84.00000000000001
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,25.0,115.0,90.0,0.27,17,85.33333333333334
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,30.0,120.0,90.0,0.27,17,72.66666666666667
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,35.0,125.0,90.0,0.27,17,85.33333333333334
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,40.0,130.0,90.0,0.27,17,71.33333333333333
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,45.0,135.0,90.0,0.27,17,88.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,50.0,140.0,90.0,0.27,17,88.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,55.0,145.0,90.0,0.27,17,92.66666666666667
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,60.0,150.0,90.0,0.27,17,91.33333333333334
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,65.0,155.0,90.0,0.27,17,137.33333333333334
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,70.0,160.0,90.0,0.27,17,88.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,75.0,165.0,90.0,0.27,17,86.66666666666667
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,80.0,170.0,90.0,0.27,17,48.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,85.0,175.0,90.0,0.27,17,101.33333333333333
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,90.0,180.0,90.0,0.27,17,138.00000000000003
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,95.0,185.0,90.0,0.27,17,80.66666666666667
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,100.0,190.0,90.0,0.27,17,102.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,105.0,195.0,90.0,0.27,17,94.66666666666667
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,110.0,200.0,90.0,0.27,17,89.33333333333334
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,115.0,205.0,90.0,0.27,17,89.33333333333334
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,120.0,210.0,90.0,0.27,17,89.33333333333334
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,125.0,215.0,90.0,0.27,17,50.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,130.0,220.0,90.0,0.27,17,87.33333333333334
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,135.0,225.0,90.0,0.27,17,88.66666666666667
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,140.0,230.0,90.0,0.27,17,114.00000000000001
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,145.0,235.0,90.0,0.27,17,90.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/004/,004.csv,150.0,240.0,90.0,0.27,17,90.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/007/,007.csv,0.0,90.0,90.0,0.27,17,82.66666666666667
Inputs_ippg/fps/60_downsample_60fps_to_20fps/007/,007.csv,5.0,95.0,90.0,0.27,17,59.333333333333336
Inputs_ippg/fps/60_downsample_60fps_to_20fps/007/,007.csv,10.0,100.0,90.0,0.27,17,58.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/007/,007.csv,15.0,105.0,90.0,0.27,17,120.0
Inputs_ippg/fps/60_downsample_60fps_to_20fps/007/,007.csv,20.0,110.0,90.0,0.27,17,120.0
